id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RUNX1	4	0.056001	0.13309	0.984568	2571	3	-0.675	0.79693	0.79965	1.0	15141	1	-0.675
SMIM3	4	0.056002	0.13309	0.984568	2572	2	-0.25463	0.34646	0.49243	1.0	9289	1	-0.25463
GIMAP5	4	0.056054	0.1332	0.984568	2573	2	-0.32389	0.80336	0.80516	1.0	15250	1	-0.32389
DOCK4	4	0.056064	0.13321	0.984568	2574	3	-0.31472	0.79259	0.79592	1.0	15067	1	-0.31472
KCND1	4	0.056088	0.13327	0.984568	2575	2	-0.046826	0.57674	0.66022	1.0	12511	1	-0.046826
TCP10L	4	0.056138	0.13335	0.984568	2576	1	0.21621	0.29896	0.44444	1.0	8372	2	0.21621
MBOAT2	4	0.056153	0.13338	0.984568	2577	2	-0.32026	0.73721	0.75354	1.0	14246	1	-0.32026
SRSF1	4	0.056153	0.13338	0.984568	2578	2	-0.51105	0.33779	0.48361	1.0	9117	2	-0.51105
N6AMT2	4	0.056189	0.13345	0.984568	2579	2	-0.076315	0.38286	0.52932	1.0	9997	2	-0.076315
IGFL4	4	0.056193	0.13346	0.984568	2580	3	-0.28946	0.15358	0.2983	1.0	5629	1	-0.28946
ZNF695	4	0.056219	0.13351	0.984568	2581	2	-0.3213	0.86073	0.86025	1.0	16328	0	-0.3213
PDE4D	4	0.05622	0.13351	0.984568	2582	3	-0.35967	0.12643	0.26137	1.0	4907	1	-0.35967
NRBP2	4	0.056239	0.13354	0.984568	2583	1	0.012038	0.62443	0.68486	1.0	12962	1	0.012038
CASK	4	0.056289	0.13365	0.984568	2584	1	-0.084838	0.55887	0.65157	1.0	12357	1	-0.084838
BPY2B	4	0.05633	0.13374	0.984568	2585	2	-0.080931	0.33704	0.48284	1.0	9098	2	-0.080931
TBC1D3	4	0.056339	0.13375	0.984568	2586	2	-0.072782	0.33018	0.47594	1.0	8964	2	-0.072782
TBC1D16	4	0.05639	0.13385	0.984568	2587	2	-0.087827	0.86827	0.86784	1.0	16487	0	-0.087827
PRMT3	4	0.056413	0.13389	0.984568	2588	3	-0.33814	0.40584	0.55259	1.0	10494	1	-0.33814
MIEF1	4	0.056423	0.13391	0.984568	2589	2	-0.56412	0.86037	0.85989	1.0	16322	0	-0.56412
PRAMEF2	4	0.056456	0.13397	0.984568	2590	3	-0.64411	0.97112	0.97108	1.0	18533	0	-0.64411
ZNF681	4	0.056462	0.13398	0.984568	2591	2	-0.24968	0.84455	0.84389	1.0	16022	0	-0.24968
SLC16A11	4	0.056475	0.134	0.984568	2592	3	-0.41225	0.47146	0.61314	1.0	11619	1	-0.41225
KLHL18	4	0.05654	0.13412	0.984568	2593	2	-0.11964	0.73188	0.74986	1.0	14177	1	-0.11964
CLDN3	4	0.05659	0.13421	0.984568	2594	3	-0.37424	0.6328	0.68932	1.0	13041	1	-0.37424
LXN	4	0.056641	0.13432	0.984568	2595	3	-0.29929	0.67941	0.71593	1.0	13527	1	-0.29929
CARHSP1	4	0.056669	0.13439	0.984568	2596	3	-0.33369	0.61173	0.67806	1.0	12847	1	-0.33369
DIO2	4	0.056696	0.13444	0.984568	2597	3	-0.39027	0.9024	0.90203	1.0	17148	0	-0.39027
ZNF234	4	0.05672	0.13449	0.984568	2598	3	-0.40258	0.96396	0.96392	1.0	18382	0	-0.40258
GBP2	4	0.056741	0.13452	0.984568	2599	1	-0.10536	0.69056	0.7228	1.0	13669	1	-0.10536
COL2A1	4	0.056756	0.13455	0.984568	2600	3	-0.37121	0.16265	0.30737	1.0	5789	1	-0.37121
CCDC42B	4	0.056772	0.13458	0.984568	2601	2	-0.31478	0.41909	0.56601	1.0	10745	1	-0.31478
NCSTN	4	0.056775	0.13458	0.984568	2602	3	-0.35796	0.11767	0.24627	1.0	4617	1	-0.35796
CNPY1	4	0.056792	0.13461	0.984568	2603	3	-0.2015	0.92183	0.92164	1.0	17530	0	-0.2015
XCL2	4	0.056827	0.13467	0.984568	2604	3	-0.49836	0.1243	0.25778	1.0	4832	1	-0.49836
TMEM86A	4	0.056871	0.13476	0.984568	2605	2	-0.56848	0.94763	0.94759	1.0	18067	0	-0.56848
CYB5R1	4	0.056892	0.1348	0.984568	2606	1	0.099015	0.61738	0.68108	1.0	12900	1	0.099015
OGFRL1	4	0.056942	0.13489	0.984568	2607	1	0.34124	0.09072	0.19868	1.0	3727	3	0.34124
CGNL1	4	0.056963	0.13493	0.984568	2608	2	-0.072497	0.22549	0.37081	1.0	7025	2	-0.072497
LRTM1	4	0.056985	0.13497	0.984568	2609	3	-0.46095	0.96637	0.96631	1.0	18424	0	-0.46095
JMJD7-PLA2G4B	4	0.057016	0.13503	0.984568	2610	2	-0.11724	0.14038	0.285	1.0	5376	2	-0.11724
SC5D	4	0.057032	0.13506	0.984568	2611	3	-0.31643	0.57223	0.658	1.0	12481	1	-0.31643
PCDHGA1	4	0.057043	0.13508	0.984568	2612	2	-0.16013	0.93994	0.93991	1.0	17912	0	-0.16013
SLC35F4	4	0.057052	0.1351	0.984568	2613	3	-0.48036	0.90975	0.9095	1.0	17302	0	-0.48036
OTUD3	4	0.057135	0.13526	0.984568	2614	2	-0.25984	0.47097	0.61292	1.0	11612	1	-0.25984
SYT16	4	0.057143	0.13528	0.984568	2615	2	-0.34349	0.91677	0.91657	1.0	17421	0	-0.34349
TRIB3	4	0.057149	0.13528	0.984568	2616	3	-0.31933	0.6359	0.69095	1.0	13071	1	-0.31933
STK33	4	0.057188	0.13536	0.984568	2617	3	-0.57602	0.32045	0.46602	1.0	8777	1	-0.57602
LRRIQ1	4	0.057211	0.13539	0.984568	2618	3	-0.43638	0.96909	0.96902	1.0	18481	0	-0.43638
ODF3	4	0.057255	0.13547	0.984568	2619	3	-0.33193	0.59098	0.6674	1.0	12635	1	-0.33193
ROBO3	4	0.057262	0.13548	0.984568	2620	3	-0.39791	0.89891	0.89859	1.0	17063	0	-0.39791
CORO7-PAM16	4	0.057294	0.13556	0.984568	2621	2	-0.055415	0.32601	0.4717	1.0	8876	2	-0.055415
HSPB11	4	0.057321	0.1356	0.984568	2622	3	-0.42791	0.63284	0.68933	1.0	13042	1	-0.42791
SLMO1	4	0.057334	0.13563	0.984568	2623	2	-0.1231	0.34967	0.49567	1.0	9349	2	-0.1231
TEAD2	4	0.057387	0.13574	0.984568	2624	2	-0.27685	0.30887	0.45442	1.0	8569	1	-0.27685
FAM160A1	4	0.057413	0.13578	0.984568	2625	3	-0.28413	0.95577	0.95569	1.0	18222	0	-0.28413
SLC22A2	4	0.057508	0.13596	0.984568	2626	3	-0.34832	0.70025	0.72873	1.0	13787	1	-0.34832
IFRD1	4	0.057545	0.13603	0.984568	2627	3	-0.25442	0.95631	0.95624	1.0	18234	0	-0.25442
PRSS54	4	0.057595	0.13613	0.984568	2628	3	-0.35597	0.95375	0.95364	1.0	18195	0	-0.35597
OR10G3	4	0.057633	0.1362	0.984568	2629	2	-0.16999	0.41898	0.5659	1.0	10741	2	-0.16999
OVGP1	4	0.057646	0.13623	0.984568	2630	1	0.055377	0.03085	0.084221	0.980891	1636	2	0.055377
FBXW11	4	0.05766	0.13626	0.984568	2631	3	-0.37106	0.71999	0.74168	1.0	14033	1	-0.37106
FLNA	4	0.057715	0.13636	0.984568	2632	3	-0.3286	0.14283	0.28743	1.0	5426	1	-0.3286
KRR1	4	0.057719	0.13636	0.984568	2633	2	-0.42445	0.86103	0.86055	1.0	16338	0	-0.42445
LOC79999	4	0.057796	0.13652	0.984568	2634	2	0.21263	0.029773	0.082032	0.980738	1596	2	0.21263
PDCD11	4	0.057827	0.13657	0.984568	2635	3	-0.52577	0.82153	0.82151	1.0	15559	1	-0.52577
PPP1R3D	4	0.057839	0.1366	0.984568	2636	2	-0.23839	0.95236	0.95224	1.0	18163	0	-0.23839
INHBB	4	0.057847	0.13661	0.984568	2637	1	0.17516	0.12487	0.25873	1.0	4852	3	0.17516
LARS2	4	0.057859	0.13664	0.984568	2638	2	-0.23627	0.37403	0.52036	1.0	9807	2	-0.23627
NHEJ1	4	0.057897	0.13673	0.984568	2639	2	-0.24139	0.88368	0.88324	1.0	16771	0	-0.24139
NDUFA12	4	0.057911	0.13675	0.984568	2640	3	-0.34399	0.80571	0.80727	1.0	15282	1	-0.34399
C11orf30	4	0.057947	0.13683	0.984568	2641	2	0.050699	0.060906	0.14322	0.994352	2751	2	0.050699
GADD45G	4	0.057959	0.13685	0.984568	2642	2	-0.26289	0.8984	0.8981	1.0	17052	0	-0.26289
TMCO3	4	0.057997	0.13692	0.984568	2643	2	-0.24945	0.92493	0.92473	1.0	17597	0	-0.24945
PRKCD	4	0.058003	0.13693	0.984568	2644	3	-0.43552	0.71492	0.73822	1.0	13971	1	-0.43552
PHLDB2	4	0.058018	0.13696	0.984568	2645	2	-0.41459	0.14614	0.29082	1.0	5490	1	-0.41459
STAU1	4	0.058038	0.13699	0.984568	2646	2	-0.20215	0.7688	0.77685	1.0	14681	1	-0.20215
ZNF639	4	0.058043	0.137	0.984568	2647	3	-0.41874	0.28885	0.43436	1.0	8176	1	-0.41874
PIWIL4	4	0.058047	0.137	0.984568	2648	2	0.13535	0.21604	0.36136	1.0	6829	2	0.13535
LAMTOR3	4	0.058065	0.13704	0.984568	2649	3	-0.90421	0.96499	0.96495	1.0	18402	0	-0.90421
SHFM1	4	0.058092	0.13708	0.984568	2650	2	-0.5078	0.86364	0.86323	1.0	16383	0	-0.5078
PRPSAP2	4	0.058131	0.13715	0.984568	2651	3	-0.25431	0.81053	0.81146	1.0	15359	1	-0.25431
C12orf42	4	0.058148	0.13719	0.984568	2652	2	-0.32746	0.95295	0.95282	1.0	18175	0	-0.32746
LGI4	4	0.058155	0.1372	0.984568	2653	3	-0.46755	0.90107	0.90071	1.0	17115	0	-0.46755
SEC24A	4	0.058171	0.13723	0.984568	2654	3	-0.35607	0.85927	0.85879	1.0	16287	0	-0.35607
MFHAS1	4	0.058198	0.13728	0.984568	2655	3	-0.31754	0.8442	0.84353	1.0	16011	0	-0.31754
IFFO1	4	0.058205	0.13729	0.984568	2656	2	-0.28022	0.90655	0.90627	1.0	17238	0	-0.28022
PRSS27	4	0.058219	0.13732	0.984568	2657	3	-0.41331	0.53802	0.64183	1.0	12180	1	-0.41331
SPINK8	4	0.058339	0.13757	0.984568	2658	3	-0.28258	0.97112	0.97108	1.0	18532	0	-0.28258
STK3	4	0.058347	0.13758	0.984568	2659	3	-0.41873	0.40597	0.5527	1.0	10497	1	-0.41873
FLOT2	4	0.058349	0.13758	0.984568	2660	1	0.23008	0.044978	0.11248	0.991093	2162	2	0.23008
GNAI2	4	0.058375	0.13763	0.984568	2661	3	-0.25752	0.66652	0.70824	1.0	13378	1	-0.25752
TRMT44	4	0.058449	0.13777	0.984568	2662	1	0.39044	0.048052	0.11841	0.991161	2273	3	0.39044
ZSWIM1	4	0.058452	0.13777	0.984568	2663	3	-0.42003	0.9802	0.98026	1.0	18713	0	-0.42003
TCP11	4	0.058504	0.13787	0.984568	2664	3	-0.49646	0.94199	0.94192	1.0	17955	0	-0.49646
LPAR6	4	0.058504	0.13787	0.984568	2665	3	-0.29184	0.89169	0.8914	1.0	16918	0	-0.29184
OR5T1	4	0.058544	0.13796	0.984568	2666	3	-0.52756	0.8108	0.81171	1.0	15365	1	-0.52756
ARF6	4	0.058564	0.138	0.984568	2667	3	-0.4385	0.74017	0.75562	1.0	14277	1	-0.4385
RSAD1	4	0.058572	0.13801	0.984568	2668	2	-0.14457	0.40786	0.55464	1.0	10532	2	-0.14457
TRUB1	4	0.058599	0.13805	0.984568	2669	2	-0.34893	0.97897	0.97901	1.0	18688	0	-0.34893
SIGLEC7	4	0.058599	0.13805	0.984568	2670	1	0.20466	0.11136	0.23541	1.0	4395	2	0.20466
Sep-01	4	0.058637	0.13814	0.984568	2671	3	-0.40355	0.77645	0.7828	1.0	14791	1	-0.40355
ELAVL1	4	0.05865	0.13817	0.984568	2672	2	0.0378	0.12249	0.25464	1.0	4764	2	0.0378
DOK1	4	0.058686	0.13824	0.984568	2673	2	-0.24783	0.87803	0.8776	1.0	16674	0	-0.24783
BPIFA1	4	0.0587	0.13826	0.984568	2674	2	-0.33322	0.58942	0.66657	1.0	12623	1	-0.33322
NFIL3	4	0.058709	0.13829	0.984568	2675	3	-0.26383	0.96406	0.96402	1.0	18383	0	-0.26383
RALGPS1	4	0.0588	0.13846	0.984568	2676	2	-0.35365	0.25822	0.40363	1.0	7608	1	-0.35365
INSIG2	4	0.0588	0.13846	0.984568	2677	2	-0.077632	0.40232	0.54908	1.0	10419	2	-0.077632
ASPH	4	0.058822	0.1385	0.984568	2678	3	-0.32096	0.27958	0.42504	1.0	8020	1	-0.32096
CBLN3	4	0.058827	0.1385	0.984568	2679	2	-0.24672	0.55247	0.64854	1.0	12300	1	-0.24672
ENTPD4	4	0.058854	0.13855	0.984568	2680	2	-0.40804	0.52826	0.63746	1.0	12092	1	-0.40804
ZNF428	4	0.058862	0.13857	0.984568	2681	3	-0.2356	0.97897	0.97902	1.0	18689	0	-0.2356
ARNT2	4	0.058878	0.1386	0.984568	2682	3	-0.27872	0.14754	0.2922	1.0	5518	1	-0.27872
SRP72	4	0.058901	0.13865	0.984568	2683	2	-0.30342	0.29909	0.44456	1.0	8376	1	-0.30342
AGAP1	4	0.058934	0.13871	0.984568	2684	2	-0.18806	0.81948	0.8196	1.0	15521	1	-0.18806
CORO2B	4	0.058947	0.13873	0.984568	2685	2	-0.083889	0.22188	0.36718	1.0	6947	2	-0.083889
MAP4K5	4	0.058951	0.13874	0.984568	2686	2	-0.062107	0.45393	0.60125	1.0	11411	2	-0.062107
RASGRP3	4	0.059001	0.13883	0.984568	2687	1	0.21551	0.28015	0.42562	1.0	8030	2	0.21551
NOP16	4	0.059001	0.13883	0.984568	2688	2	-0.28558	0.7501	0.76283	1.0	14407	1	-0.28558
NUAK2	4	0.059056	0.13895	0.984981	2689	3	-0.45772	0.93172	0.93149	1.0	17747	0	-0.45772
HIRIP3	3	0.059195	0.12855	0.984568	2690	2	-0.5118	0.86086	0.86091	1.0	16333	0	-0.5118
CCNA2	4	0.059197	0.13925	0.984981	2691	3	-0.74707	0.98034	0.98038	1.0	18716	0	-0.74707
XXYLT1	4	0.059201	0.13926	0.984981	2692	1	0.021046	0.49411	0.62261	1.0	11803	1	0.021046
PRPS1	4	0.059243	0.13934	0.984981	2693	2	0.021345	0.18151	0.32651	1.0	6164	2	0.021345
TMEM151B	4	0.059252	0.13935	0.984981	2694	2	0.015114	0.24002	0.38533	1.0	7280	2	0.015114
RCBTB2	4	0.059256	0.13936	0.984981	2695	3	-0.3408	0.61333	0.6789	1.0	12863	1	-0.3408
MGC50722	4	0.059302	0.13943	0.984981	2696	2	0.050364	0.41459	0.56146	1.0	10657	2	0.050364
EVX1	4	0.059315	0.13946	0.984981	2697	3	-0.26801	0.9752	0.97515	1.0	18616	0	-0.26801
CACNA1S	4	0.059323	0.13948	0.984981	2698	2	-0.37921	0.39958	0.54628	1.0	10353	1	-0.37921
REC8	4	0.059323	0.13948	0.984981	2699	3	-0.58741	0.89058	0.89024	1.0	16897	0	-0.58741
ANO5	4	0.059372	0.13958	0.984981	2700	3	-0.24109	0.64175	0.69421	1.0	13137	1	-0.24109
PPP4R2	4	0.059402	0.13964	0.984981	2701	3	-0.21423	0.97431	0.97424	1.0	18598	0	-0.21423
C19orf66	4	0.059412	0.13966	0.984981	2702	3	-0.32552	0.85487	0.85435	1.0	16202	0	-0.32552
TMEM143	4	0.059452	0.13975	0.984981	2703	2	-0.16745	0.42957	0.57673	1.0	10955	1	-0.16745
SERPINA9	4	0.059502	0.13983	0.984981	2704	1	0.13944	0.3196	0.46517	1.0	8766	2	0.13944
IP6K1	4	0.059525	0.13988	0.984981	2705	2	-0.30089	0.35828	0.50439	1.0	9513	2	-0.30089
APAF1	4	0.059553	0.13993	0.984981	2706	1	0.24772	0.18107	0.32607	1.0	6157	2	0.24772
C22orf42	4	0.059558	0.13994	0.984981	2707	3	-0.26242	0.98116	0.98119	1.0	18730	0	-0.26242
RAP1GAP2	4	0.059565	0.13995	0.984981	2708	2	-0.22379	0.92786	0.92763	1.0	17651	0	-0.22379
MRPL2	4	0.059603	0.14002	0.984981	2709	2	-0.19789	0.4112	0.55801	1.0	10598	2	-0.19789
STARD13	4	0.059615	0.14004	0.984981	2710	3	-0.30913	0.91689	0.91669	1.0	17424	0	-0.30913
FBXL2	4	0.05964	0.14009	0.984981	2711	2	-0.29516	0.41062	0.55745	1.0	10585	1	-0.29516
SRPK2	4	0.059652	0.14012	0.984981	2712	3	-0.33736	0.928	0.92778	1.0	17654	0	-0.33736
TMEM5	4	0.059653	0.14012	0.984981	2713	1	0.12654	0.14559	0.29027	1.0	5478	2	0.12654
LIPT1	4	0.059714	0.14024	0.98546	2714	2	-0.44704	0.37189	0.51816	1.0	9762	2	-0.44704
ADCY3	3	0.059783	0.12939	0.984568	2715	2	-0.39147	0.55952	0.59166	1.0	12364	1	-0.39147
KRTAP5-1	4	0.059843	0.14047	0.985876	2716	3	-0.39869	0.27707	0.42252	1.0	7970	1	-0.39869
CASP14	4	0.059853	0.14049	0.985876	2717	3	-0.26271	0.90728	0.90705	1.0	17255	0	-0.26271
PHLDA1	4	0.059929	0.14064	0.985876	2718	2	-0.30323	0.45678	0.60415	1.0	11467	1	-0.30323
C10orf10	4	0.059949	0.14067	0.985876	2719	3	-0.3038	0.54103	0.64318	1.0	12202	1	-0.3038
C4A	4	0.05995	0.14067	0.985876	2720	2	-0.10864	0.15303	0.29774	1.0	5616	2	-0.10864
SLC17A9	4	0.05995	0.14067	0.985876	2721	3	-0.4926	0.83885	0.83814	1.0	15905	0	-0.4926
TNFRSF10A	4	0.059973	0.14071	0.985876	2722	3	-0.19056	0.86461	0.86418	1.0	16412	0	-0.19056
FIS1	4	0.060004	0.14077	0.98591	2723	3	-0.31908	0.51808	0.63292	1.0	12011	1	-0.31908
P3H2	4	0.060054	0.14086	0.986	2724	3	-0.61134	0.72265	0.74349	1.0	14068	1	-0.61134
RAP1GDS1	4	0.060075	0.14091	0.986	2725	3	-0.34509	0.57241	0.65808	1.0	12482	1	-0.34509
DLX6	4	0.060119	0.141	0.986	2726	2	-0.17312	0.73228	0.75014	1.0	14181	1	-0.17312
TADA3	4	0.060137	0.14103	0.986	2727	3	-0.30926	0.91692	0.91672	1.0	17427	0	-0.30926
AP3M1	4	0.060146	0.14105	0.986	2728	2	-0.25625	0.84399	0.84331	1.0	16006	0	-0.25625
SEPP1	4	0.060204	0.14117	0.986	2729	1	0.079296	0.77533	0.78193	1.0	14772	1	0.079296
ZNF652	4	0.060213	0.14118	0.986	2730	2	-0.12716	0.076633	0.17286	1.0	3252	2	-0.12716
PLXNB1	4	0.06024	0.14123	0.986	2731	3	-0.42104	0.87622	0.87579	1.0	16645	0	-0.42104
NLGN2	4	0.060254	0.14125	0.986	2732	2	-0.103	0.24081	0.38614	1.0	7290	2	-0.103
SYAP1	4	0.060304	0.14134	0.986284	2733	2	-0.039032	0.56281	0.65351	1.0	12395	1	-0.039032
BAG2	4	0.060362	0.14146	0.986545	2734	2	-0.12465	0.1878	0.33283	1.0	6285	2	-0.12465
LAMA3	4	0.060382	0.1415	0.986545	2735	3	-0.37453	0.7812	0.7866	1.0	14872	1	-0.37453
ADGRB2	4	0.060455	0.14163	0.986545	2736	3	-0.29762	0.27166	0.41706	1.0	7867	1	-0.29762
TMEM230	4	0.060491	0.14169	0.986545	2737	2	-0.51969	0.60503	0.67458	1.0	12781	1	-0.51969
FAM86B1	4	0.060505	0.14172	0.986545	2738	2	-0.074646	0.8092	0.8103	1.0	15342	1	-0.074646
ZXDA	4	0.060531	0.14176	0.986545	2739	3	-0.38013	0.95996	0.95988	1.0	18297	0	-0.38013
C7orf43	4	0.060562	0.14182	0.986545	2740	3	-0.34201	0.89447	0.89415	1.0	16987	0	-0.34201
HR	4	0.060587	0.14186	0.986545	2741	3	-0.31351	0.87965	0.87918	1.0	16705	0	-0.31351
SBSN	4	0.060592	0.14187	0.986545	2742	2	-0.31576	0.13762	0.2805	1.0	5286	1	-0.31576
GSTCD	4	0.060606	0.1419	0.986545	2743	2	-0.20385	0.28692	0.4324	1.0	8147	2	-0.20385
FCGR2A	4	0.060645	0.14198	0.986545	2744	3	-0.24766	0.34738	0.49336	1.0	9308	1	-0.24766
BRK1	4	0.060655	0.142	0.986545	2745	2	-0.33416	0.22839	0.37372	1.0	7068	1	-0.33416
F12	4	0.060701	0.14208	0.986681	2746	2	-0.23601	0.5165	0.63222	1.0	11999	1	-0.23601
EPHA5	4	0.060751	0.14218	0.986681	2747	3	-0.43123	0.6073	0.67572	1.0	12802	1	-0.43123
ACAD10	4	0.060755	0.14219	0.986681	2748	1	-0.15278	0.23158	0.37699	1.0	7127	1	-0.15278
IL5RA	4	0.060801	0.14227	0.986681	2749	3	-0.32533	0.3838	0.53024	1.0	10011	1	-0.32533
NUGGC	4	0.060805	0.14228	0.986681	2750	1	-0.017881	0.78619	0.79065	1.0	14959	1	-0.017881
CCDC87	4	0.060855	0.14238	0.986681	2751	2	-0.20748	0.31111	0.45672	1.0	8609	1	-0.20748
BCL11B	4	0.060875	0.14242	0.986681	2752	3	-0.48839	0.89055	0.89021	1.0	16896	0	-0.48839
TMED10	4	0.060878	0.14243	0.986681	2753	3	-0.43134	0.93997	0.93995	1.0	17914	0	-0.43134
SMAD1	4	0.060906	0.14249	0.986681	2754	2	-0.27606	0.35693	0.50299	1.0	9485	1	-0.27606
GSTO1	4	0.060956	0.14259	0.986681	2755	1	0.047569	0.76467	0.77368	1.0	14622	1	0.047569
GRAMD3	4	0.061027	0.14273	0.986681	2756	2	-0.48568	0.29961	0.44511	1.0	8385	1	-0.48568
TMF1	4	0.061031	0.14274	0.986681	2757	2	-0.18575	0.48277	0.6179	1.0	11708	1	-0.18575
EID2	4	0.061031	0.14274	0.986681	2758	2	-0.31655	0.57291	0.65833	1.0	12489	1	-0.31655
WFDC6	4	0.061093	0.14286	0.986681	2759	3	-0.33075	0.64314	0.69496	1.0	13150	1	-0.33075
GPR68	4	0.061105	0.14288	0.986681	2760	3	-0.32768	0.8834	0.88298	1.0	16767	0	-0.32768
NR5A1	4	0.061106	0.14288	0.986681	2761	1	0.16827	0.044217	0.11104	0.991093	2134	3	0.16827
CHST11	4	0.061118	0.14289	0.986681	2762	3	-0.39167	0.90878	0.90852	1.0	17284	0	-0.39167
U2AF1L4	4	0.061229	0.14309	0.986828	2763	3	-0.57668	0.66243	0.70581	1.0	13334	1	-0.57668
MGAT5B	4	0.061246	0.14313	0.986828	2764	3	-0.32983	0.86016	0.85968	1.0	16314	0	-0.32983
EDN2	4	0.061262	0.14316	0.986828	2765	3	-0.47353	0.70036	0.72879	1.0	13788	1	-0.47353
SEC13	4	0.061272	0.14318	0.986828	2766	2	-0.12446	0.59232	0.66806	1.0	12652	1	-0.12446
CLEC5A	4	0.061279	0.14319	0.986828	2767	3	-0.33285	0.97196	0.97193	1.0	18551	0	-0.33285
STK19	4	0.061356	0.14335	0.986828	2768	2	-0.10901	0.92486	0.92466	1.0	17595	0	-0.10901
PDS5B	4	0.061367	0.14337	0.986828	2769	2	-0.11832	0.45427	0.60159	1.0	11418	2	-0.11832
HIC2	4	0.061386	0.14341	0.986828	2770	3	-0.26408	0.98268	0.9827	1.0	18759	0	-0.26408
MPV17L	4	0.061408	0.14345	0.986828	2771	3	-0.3114	0.96249	0.96243	1.0	18353	0	-0.3114
HCAR1	4	0.061477	0.14358	0.986828	2772	2	-0.22666	0.42174	0.56873	1.0	10793	2	-0.22666
G3BP2	4	0.06149	0.14361	0.986828	2773	2	-0.29936	0.33667	0.48246	1.0	9092	1	-0.29936
KMT2C	4	0.061494	0.14362	0.986828	2774	3	-0.38034	0.97419	0.97412	1.0	18593	0	-0.38034
USP43	4	0.061506	0.14365	0.986828	2775	2	-0.12172	0.84349	0.84283	1.0	15995	0	-0.12172
PPEF1	4	0.061572	0.14377	0.986828	2776	3	-0.3948	0.94939	0.94934	1.0	18104	0	-0.3948
RPEL1	4	0.061586	0.14379	0.986828	2777	2	-0.45116	0.023547	0.069332	0.967025	1356	1	-0.45116
AQP12B	4	0.061654	0.14392	0.986828	2778	2	-0.059736	0.19101	0.33607	1.0	6340	2	-0.059736
LITAF	4	0.061657	0.14393	0.986828	2779	2	-0.13058	0.44698	0.59423	1.0	11281	1	-0.13058
SLC22A7	3	0.061659	0.13197	0.984568	2780	2	-0.39897	0.88601	0.88612	1.0	16809	0	-0.39897
FIG4	4	0.061676	0.14396	0.986828	2781	3	-0.44448	0.91992	0.91972	1.0	17491	0	-0.44448
RERGL	4	0.061705	0.14402	0.986828	2782	3	-0.33758	0.48563	0.61912	1.0	11735	1	-0.33758
SV2A	4	0.061734	0.14407	0.986828	2783	3	-0.19238	0.91116	0.91095	1.0	17328	0	-0.19238
GPHN	4	0.061763	0.14412	0.986828	2784	3	-0.73369	0.92372	0.92359	1.0	17572	0	-0.73369
BTG2	4	0.061807	0.14421	0.986828	2785	1	-0.0435	0.66344	0.70641	1.0	13346	1	-0.0435
RNASE6	4	0.061809	0.14421	0.986828	2786	3	-0.38784	0.030747	0.084	0.980891	1631	1	-0.38784
LRRIQ3	4	0.061857	0.14432	0.986828	2787	1	0.18633	0.31896	0.46454	1.0	8751	2	0.18633
EMILIN3	4	0.061907	0.14442	0.986828	2788	2	-0.16403	0.80822	0.80943	1.0	15322	1	-0.16403
C1orf189	4	0.061957	0.14452	0.986828	2789	1	0.057819	0.75564	0.7669	1.0	14485	1	0.057819
C7orf55-LUC7L2	4	0.062007	0.14462	0.986828	2790	1	0.10803	0.19295	0.33803	1.0	6379	2	0.10803
IPMK	4	0.062008	0.14462	0.986828	2791	3	-0.32792	0.9456	0.9455	1.0	18020	0	-0.32792
GCSAM	4	0.062057	0.14472	0.986828	2792	1	0.26753	0.18366	0.32868	1.0	6204	2	0.26753
SPEG	4	0.062157	0.14489	0.986828	2793	2	-0.32391	0.11187	0.23632	1.0	4413	1	-0.32391
GRAMD2	4	0.062167	0.14491	0.986828	2794	3	-0.42453	0.44348	0.59067	1.0	11218	1	-0.42453
OR51F1	4	0.0622	0.14497	0.986828	2795	3	-0.42615	0.82789	0.82745	1.0	15688	1	-0.42615
XPO7	4	0.062207	0.14498	0.986828	2796	1	0.064272	0.3225	0.46808	1.0	8818	2	0.064272
RUFY2	4	0.062257	0.14509	0.986828	2797	1	-0.072814	0.16423	0.30898	1.0	5821	1	-0.072814
TMEM184C	4	0.06227	0.14511	0.986828	2798	2	-0.13622	0.10357	0.22161	1.0	4150	2	-0.13622
SUGP1	4	0.062307	0.14518	0.986828	2799	2	-0.31983	0.25761	0.40303	1.0	7598	1	-0.31983
TRAF7	4	0.062357	0.14529	0.986828	2800	1	0.19726	0.10107	0.21726	1.0	4074	2	0.19726
WRB	4	0.062407	0.14538	0.986828	2801	1	0.29562	0.15382	0.29855	1.0	5636	2	0.29562
ADAM10	4	0.062421	0.1454	0.986828	2802	3	-0.46864	0.94323	0.94313	1.0	17978	0	-0.46864
HBA1	4	0.062457	0.14546	0.986828	2803	2	-0.24158	0.33702	0.48282	1.0	9097	1	-0.24158
CDK6	3	0.06246	0.13307	0.984568	2804	2	-0.66791	0.11471	0.20444	1.0	4513	1	-0.66791
FA2H	4	0.062475	0.14549	0.986828	2805	3	-0.24508	0.75021	0.76291	1.0	14408	1	-0.24508
B2M	4	0.062489	0.14552	0.986828	2806	2	-0.14664	0.053975	0.13003	0.991161	2497	2	-0.14664
