sgRNA	Gene	BM	CNS
BruLib62707	JAKMIP1	35.35533905932737	2.449489742783178
BruLib46907	NIF3L1	43.840620433565945	0.0
BruLib28092	TIMM17A	8.48528137423857	0.0
BruLib36907	DMGDH	151.32085117392117	7.348469228349534
BruLib4412	CYP4B1	63.63961030678927	0.0
BruLib33132	DNPEP	4.242640687119285	17.146428199482244
BruLib43546	WWC3	25.45584412271571	7.348469228349534
BruLib19534	TPTE	381.8376618407356	117.57550765359254
BruLib64245	ZNF721	2.82842712474619	46.54030511288038
BruLib62152	SHISA4	52.32590180780451	0.0
BruLib3468	CCR8	67.88225099390856	0.0
BruLib4258	CTSK	5.65685424949238	0.0
BruLib8407	HLA-DOB	342.239682094289	34.29285639896449
BruLib77320	Non-Targeting Control	161.22034611053283	24.49489742783178
BruLib38615	TEX264	39.597979746446654	0.0
BruLib29807	SLC27A2	9.899494936611664	0.0
BruLib57027	CYP2U1	18.384776310850235	83.28265125462805
BruLib46683	MYOZ1	210.71782079359113	0.0
BruLib48283	MRPS26	2.82842712474619	0.0
BruLib26413	ATP2C2	345.06810921903514	4.898979485566356
BruLib39521	CECR1	240.41630560342614	0.0
BruLib2396	CAV3	476.589970519733	0.0
BruLib26649	HNRNPDL	32.526911934581186	0.0
BruLib57214	FMNL2	1.414213562373095	0.0
BruLib55211	FATE1	97.58073580374355	4.898979485566356
BruLib30045	TPPP	595.3839097590729	19.595917942265423
BruLib49351	RNF219	842.8712831743645	39.191835884530846
BruLib60284	SOWAHA	18.384776310850235	4.898979485566356
BruLib29455	MMP24	12.727922061357855	4.898979485566356
BruLib24970	SLC25A27	2.82842712474619	2.449489742783178
BruLib64562	ZNF585A	77.78174593052022	2.449489742783178
BruLib45989	USP36	25.45584412271571	7.348469228349534
BruLib9739	ISLR	470.9331162702406	0.0
BruLib32599	PPP1R13B	214.96046148071042	44.090815370097204
BruLib27112	OPTN	87.68124086713189	2.449489742783178
BruLib37437	STMN3	591.1412690719537	17.146428199482244
BruLib56763	FNIP1	11.31370849898476	0.0
BruLib60145	SETD9	1.414213562373095	0.0
BruLib42178	ZNF654	144.2497833620557	0.0
BruLib61514	ZSCAN29	98.99494936611664	0.0
BruLib39252	FKBP7	627.9108216936542	4.898979485566356
BruLib63344	ALDH1L2	1.414213562373095	0.0
BruLib33272	OPN3	4.242640687119285	0.0
BruLib69375	ZNF774	462.44783489600206	0.0
BruLib36564	CD274	2.82842712474619	0.0
BruLib40259	UGT1A10	1.414213562373095	2.449489742783178
BruLib50568	ESRP2	763.6753236814712	0.0
BruLib41026	IMPAD1	94.75230867899737	2.449489742783178
BruLib56472	IGSF8	4.242640687119285	2.449489742783178
BruLib62716	C4orf26	309.7127701597078	9.797958971132712
BruLib40785	GON4L	1.414213562373095	0.0
BruLib76151	C8orf44-SGK3	59.39696961966999	166.5653025092561
BruLib60137	ENPP6	1.414213562373095	0.0
BruLib50047	CATSPERB	9.899494936611664	0.0
BruLib22669	PEA15	1.414213562373095	2.449489742783178
BruLib24592	ITGBL1	46.66904755831213	2.449489742783178
BruLib1488	ATP6AP1	48.08326112068523	0.0
BruLib18920	TCTE3	1.414213562373095	2.449489742783178
BruLib74261	TRIM43B	89.09545442950498	0.0
BruLib72516	FIGNL2	222.0315292925759	2.449489742783178
BruLib43315	ZNF83	322.44069222106566	0.0
BruLib53505	ZNF414	202.23253941935258	0.0
BruLib65128	PAGE2	32.526911934581186	24.49489742783178
BruLib4260	CTSK	18.384776310850235	53.88877434122991
BruLib31555	MON2	127.27922061357854	2.449489742783178
BruLib59787	CLHC1	2.82842712474619	4.898979485566356
BruLib35214	OR8B2	80.61017305526642	78.38367176906169
BruLib64601	ALG14	49.49747468305832	2.449489742783178
BruLib43342	MBD5	46.66904755831213	0.0
BruLib8466	HLCS	25.45584412271571	0.0
BruLib20989	PAX8	93.33809511662426	2.449489742783178
BruLib70427	SFT2D2	35.35533905932737	7.348469228349534
BruLib51362	ZNF34	386.08030252785494	0.0
BruLib1979	C3	560.0285706997456	2.449489742783178
BruLib68037	IAH1	1.414213562373095	0.0
BruLib64371	PPAPDC1A	219.2031021678297	2.449489742783178
BruLib47750	TMEM168	124.45079348883235	2.449489742783178
BruLib36543	CLEC2D	131.52186130069782	63.68673331236263
BruLib70985	SPDYE4	4.242640687119285	2.449489742783178
BruLib75007	ISPD	45.25483399593904	0.0
BruLib67934	SYPL2	172.53405460951757	0.0
BruLib57221	TMEM132B	1.414213562373095	0.0
BruLib77173	Non-Targeting Control	80.61017305526642	4.898979485566356
BruLib59466	EDARADD	16.97056274847714	0.0
BruLib4981	DPEP1	5.65685424949238	0.0
BruLib10180	KIR2DL1	343.6538956566621	2.449489742783178
BruLib56902	CFAP36	4.242640687119285	4.898979485566356
BruLib13496	PDE1A	2.82842712474619	0.0
BruLib13336	PAX4	183.84776310850233	0.0
BruLib60512	SGCZ	14.14213562373095	0.0
BruLib61735	NOTUM	1.414213562373095	2.449489742783178
BruLib70248	NDUFS7	70.71067811865474	4.898979485566356
BruLib24700	TGFBRAP1	1.414213562373095	2.449489742783178
BruLib41750	ARMC1	117.37972567696688	0.0
BruLib59562	SPATA25	101.82337649086284	0.0
BruLib47477	C17orf75	134.350288425444	4.898979485566356
BruLib71246	SLC9A4	535.986940139403	0.0
BruLib2247	CALU	22.62741699796952	2.449489742783178
BruLib48605	CHID1	261.62950903902254	0.0
BruLib54624	FBXL20	497.8031739553294	34.29285639896449
BruLib39044	HDAC7	140.0071426749364	2.449489742783178
BruLib49822	ZNF419	7.071067811865475	2.449489742783178
BruLib32830	SLC35A3	490.73210614346397	22.045407685048602
BruLib2573	CD5	86.26702730475878	24.49489742783178
BruLib34297	IBTK	1.414213562373095	0.0
BruLib46267	NCKAP5L	188.09040379562163	39.191835884530846
BruLib11806	MT1A	39.597979746446654	0.0
BruLib19186	TIA1	97.58073580374355	2.449489742783178
BruLib26527	CRYZL1	305.4701294725885	4.898979485566356
BruLib21990	ATRN	2.82842712474619	2.449489742783178
BruLib66758	EML3	265.87214972614186	7.348469228349534
BruLib63604	OR7D2	161.22034611053283	4.898979485566356
BruLib38062	DCXR	9.899494936611664	0.0
BruLib7495	CCR10	496.38896039295633	0.0
BruLib12015	MYF5	55.154328932550705	0.0
BruLib39124	PIGT	343.6538956566621	2.449489742783178
BruLib73771	KIAA0754	25.45584412271571	129.82295636750843
BruLib65223	GSX1	19.798989873223327	17.146428199482244
BruLib65743	FAM26D	56.5685424949238	29.393876913398135
BruLib53729	ACRBP	1.414213562373095	0.0
BruLib55189	TRIM15	62.22539674441617	2.449489742783178
BruLib77063	Non-Targeting Control	97.58073580374355	2.449489742783178
BruLib47323	CLSTN2	15.556349186104043	0.0
BruLib35844	SIT1	70.71067811865474	205.75713839378693
BruLib55237	UBE3B	46.66904755831213	0.0
BruLib31330	TRIM32	2.82842712474619	4.898979485566356
BruLib3520	CNN3	2.82842712474619	0.0
BruLib71635	OR5D16	38.18376618407356	31.843366656181313
BruLib73825	CCDC168	33.94112549695428	0.0
BruLib71312	PLSCR5	124.45079348883235	0.0
BruLib58809	C17orf64	2.82842712474619	0.0
BruLib2694	ENTPD5	52.32590180780451	0.0
BruLib24285	CRLF1	135.7645019878171	0.0
BruLib26268	TLK1	521.8448045156721	2.449489742783178
BruLib43329	TBC1D23	21.213203435596423	0.0
BruLib53724	CNFN	110.30865786510141	2.449489742783178
BruLib74632	KRTAP19-8	381.8376618407356	0.0
BruLib15862	RASA2	145.66399692442877	2.449489742783178
BruLib21024	MAPKAPK3	1.414213562373095	0.0
BruLib14133	PLCG2	455.3767670841366	48.98979485566356
BruLib5389	EGFR	24.041630560342615	0.0
BruLib75442	NBPF10	2.82842712474619	4.898979485566356
BruLib21698	HIST1H3A	4.242640687119285	2.449489742783178
BruLib65254	OR5D18	4.242640687119285	2.449489742783178
BruLib47158	ANKEF1	1.414213562373095	2.449489742783178
BruLib62776	MBLAC2	1.414213562373095	0.0
BruLib74954	FAM231A	48.08326112068523	63.68673331236263
BruLib3280	CKB	14.14213562373095	0.0
BruLib31371	PDCD11	1.414213562373095	0.0
BruLib22100	PPFIA4	130.10764773832474	2.449489742783178
BruLib33196	ZNF346	25.45584412271571	4.898979485566356
BruLib31680	ERC1	5.65685424949238	12.24744871391589
BruLib38196	CRIM1	18.384776310850235	0.0
BruLib2067	DAGLA	63.63961030678927	2.449489742783178
BruLib56384	UBE2Q2	140.0071426749364	107.77754868245982
BruLib51654	FBXO38	199.4041122946064	0.0
BruLib33724	FSCN2	519.0163773909259	0.0
BruLib24046	SLC28A1	2.82842712474619	0.0
BruLib64615	TMEM201	2.82842712474619	0.0
BruLib27126	RBM12	53.740115370177605	4.898979485566356
BruLib57858	ACAP3	124.45079348883235	2.449489742783178
BruLib22263	APOL1	4.242640687119285	0.0
BruLib52437	SLC25A18	2.82842712474619	4.898979485566356
BruLib16659	RS1	203.64675298172568	9.797958971132712
BruLib49541	ARHGAP10	63.63961030678927	144.51989482420748
BruLib61497	MESP2	2.82842712474619	2.449489742783178
BruLib58689	SPATA33	14.14213562373095	34.29285639896449
BruLib27545	DENND4A	277.1858582251266	95.53009996854394
BruLib50024	AGMAT	1.414213562373095	0.0
BruLib68289	PNPLA1	308.2985565973347	0.0
BruLib73377	IGIP	159.80613254815972	112.67652816802618
BruLib14111	PLCB2	25.45584412271571	2.449489742783178
BruLib5494	ELAVL3	15.556349186104043	7.348469228349534
BruLib35189	OSTF1	330.9259735953042	4.898979485566356
BruLib66220	LACE1	67.88225099390856	0.0
BruLib2446	CBR3	1.414213562373095	0.0
BruLib74846	FLJ45513	189.50461735799473	2.449489742783178
BruLib64949	SMIM14	120.20815280171307	2.449489742783178
BruLib27199	PDZK1IP1	251.7300141024109	2.449489742783178
BruLib74048	TMEM14E	70.71067811865474	0.0
BruLib71085	ZNF749	7.071067811865475	0.0
BruLib14710	PRB3	140.0071426749364	39.191835884530846
BruLib42126	C7orf43	43.840620433565945	0.0
BruLib49246	WDR25	627.9108216936542	0.0
BruLib42938	INTS8	16.97056274847714	2.449489742783178
BruLib47613	NOC3L	2.82842712474619	0.0
BruLib44243	CABP5	2.82842712474619	0.0
BruLib40979	FOCAD	1.414213562373095	4.898979485566356
BruLib32718	DICER1	1.414213562373095	0.0
BruLib47740	GZF1	2.82842712474619	2.449489742783178
BruLib68744	FFAR4	52.32590180780451	2.449489742783178
BruLib34368	TMEM98	202.23253941935258	2.449489742783178
BruLib41448	WIPI1	22.62741699796952	2.449489742783178
BruLib544	AHR	8.48528137423857	4.898979485566356
BruLib47869	HIAT1	76.36753236814712	2.449489742783178
BruLib47025	ZFAND3	96.16652224137046	7.348469228349534
BruLib40081	SMOX	41.012193308819754	2.449489742783178
BruLib65493	OR5A2	185.26197667087544	2.449489742783178
BruLib38937	CXXC5	390.3229432149742	2.449489742783178
BruLib29913	DSTN	18.384776310850235	2.449489742783178
BruLib71539	NKX1-2	104.65180361560903	0.0
BruLib58213	OR5P3	50.91168824543142	14.696938456699067
BruLib54554	CORO6	14.14213562373095	2.449489742783178
BruLib31366	DIP2C	193.747258045114	2.449489742783178
BruLib8716	HOXC4	2.82842712474619	7.348469228349534
BruLib49773	SH3D21	77.78174593052022	139.62091533864114
BruLib3757	CP	178.19090885900997	0.0
BruLib18580	SYPL1	2.82842712474619	4.898979485566356
BruLib46190	ZFP14	250.3158005400378	14.696938456699067
BruLib67283	SLC22A24	2.82842712474619	2.449489742783178
BruLib53704	PPAPDC1B	4.242640687119285	7.348469228349534
BruLib32848	ABCB10	14.14213562373095	2.449489742783178
BruLib34008	PLEKHG4	28.2842712474619	2.449489742783178
BruLib23148	GGH	22.62741699796952	7.348469228349534
BruLib76529	Non-Targeting Control	172.53405460951757	4.898979485566356
BruLib1717	BHMT	261.62950903902254	48.98979485566356
BruLib39248	MPC1	33.94112549695428	26.944387170614956
BruLib51363	COL18A1	2.82842712474619	9.797958971132712
BruLib68241	KIF4B	4.242640687119285	2.449489742783178
BruLib74040	USP17L3	371.938166904124	97.97958971132712
BruLib71130	GBP7	145.66399692442877	203.30764865100377
BruLib74643	NXF2B	55.154328932550705	0.0
BruLib60470	ZNF572	217.7888886054566	2.449489742783178
BruLib69424	ANKRD62	33.94112549695428	0.0
BruLib9784	ITGAL	1.414213562373095	0.0
BruLib28666	TRIM3	141.42135623730948	4.898979485566356
BruLib75404	FAM196B	50.91168824543142	7.348469228349534
BruLib33401	EDC4	2.82842712474619	2.449489742783178
BruLib73346	SPIN2B	74.95331880577403	2.449489742783178
BruLib26767	INSL5	2.82842712474619	22.045407685048602
BruLib54462	ATOH8	42.426406871192846	0.0
BruLib56666	SYAP1	115.96551211459378	0.0
BruLib70544	PTAR1	183.84776310850233	31.843366656181313
BruLib24357	CYTH1	52.32590180780451	330.68111527572904
BruLib77402	Non-Targeting Control	137.17871555019022	624.6198844097104
BruLib75263	C8orf89	66.46803743153546	2.449489742783178
BruLib77361	Non-Targeting Control	114.55129855222069	4.898979485566356
BruLib28563	TACC2	212.13203435596424	2.449489742783178
BruLib43742	CTTNBP2NL	115.96551211459378	0.0
BruLib13896	SERPINA4	11.31370849898476	105.32805893967665
BruLib28295	UNC13B	55.154328932550705	73.48469228349533
BruLib24735	LPXN	551.543289325507	63.68673331236263
BruLib61751	KRT25	578.4133470105958	0.0
BruLib65711	MICU2	53.740115370177605	0.0
BruLib68732	TAS2R60	162.6345596729059	0.0
BruLib67311	CD163L1	258.8010819142764	2.449489742783178
BruLib2477	CCNA2	193.747258045114	4.898979485566356
BruLib11107	MAP1B	43.840620433565945	2.449489742783178
BruLib9095	ICAM1	94.75230867899737	0.0
BruLib780	AMY2B	130.10764773832474	2.449489742783178
BruLib20761	RNF112	1.414213562373095	0.0
BruLib74768	SPANXB1	77.78174593052022	2.449489742783178
BruLib12269	NDUFA2	7.071067811865475	0.0
BruLib54553	CORO6	175.36248173426378	2.449489742783178
BruLib21160	TUSC3	107.48023074035521	29.393876913398135
BruLib60312	TAAR9	15.556349186104043	4.898979485566356
BruLib53438	C7orf50	178.19090885900997	1011.6392637694524
BruLib6895	GAS2	148.49242404917496	22.045407685048602
BruLib14574	PPP1R1A	1.414213562373095	0.0
BruLib40531	BTG4	537.401153701776	110.22703842524301
BruLib47717	CDH24	295.57063453597686	29.393876913398135
BruLib5306	EEF1A1	5.65685424949238	12.24744871391589
BruLib54037	MS4A14	162.6345596729059	9.797958971132712
BruLib6569	FPR3	1.414213562373095	0.0
BruLib3976	CRYGB	178.19090885900997	0.0
BruLib69348	NEK5	1.414213562373095	0.0
BruLib7919	MSH6	12.727922061357855	2.449489742783178
BruLib68944	ANKRD45	207.88939366884495	9.797958971132712
BruLib23479	AP3D1	4.242640687119285	0.0
BruLib65944	VSTM2A	162.6345596729059	0.0
BruLib49808	ZBBX	4.242640687119285	0.0
BruLib51031	HSD3B7	100.40916292848974	12.24744871391589
BruLib26104	ARHGEF11	15.556349186104043	2.449489742783178
BruLib24871	EIF2AK3	1.414213562373095	2.449489742783178
BruLib33660	PRPF40B	236.17366491630685	120.02499739637571
BruLib47349	SMOC1	4.242640687119285	0.0
BruLib15846	RARRES1	52.32590180780451	2.449489742783178
BruLib62565	DPPA2	287.0853531617383	4.898979485566356
BruLib71791	OR11G2	212.13203435596424	2.449489742783178
BruLib55188	TRIM15	9.899494936611664	0.0
BruLib76777	Non-Targeting Control	373.35238046649704	36.74234614174767
BruLib27143	AKAP9	19.798989873223327	7.348469228349534
BruLib16797	ACSM3	111.7228714274745	2.449489742783178
BruLib30390	ZNF277	82.02438661763951	2.449489742783178
BruLib10862	LTF	277.1858582251266	36.74234614174767
BruLib6464	FLNC	7.071067811865475	4.898979485566356
BruLib47550	STRA6	209.30360723121805	2.449489742783178
BruLib28636	SH2B2	260.2152954766495	2.449489742783178
BruLib4885	DNAH6	39.597979746446654	24.49489742783178
BruLib36904	SLC25A24	7.071067811865475	2.449489742783178
BruLib13737	PFKFB1	173.94826817189067	0.0
BruLib13828	PGM5	339.41125496954277	19.595917942265423
BruLib59210	KDF1	38.18376618407356	9.797958971132712
BruLib10456	LAIR2	67.88225099390856	34.29285639896449
BruLib48554	KCTD14	14.14213562373095	0.0
BruLib861	AOC2	2.82842712474619	4.898979485566356
BruLib43504	DCAF6	7.071067811865475	2.449489742783178
BruLib16686	RXRB	134.350288425444	259.64591273501685
BruLib51529	OR51G2	1.414213562373095	2.449489742783178
BruLib6331	FHL1	48.08326112068523	4.898979485566356
BruLib60304	IRAK1BP1	32.526911934581186	0.0
BruLib60026	GLYCTK	130.10764773832474	0.0
BruLib2989	CDX4	103.23759005323593	0.0
BruLib20025	UQCRC2	299.8132752230961	0.0
BruLib4037	CSH1	5.65685424949238	2.449489742783178
BruLib67139	OR10AG1	253.14422766478398	0.0
BruLib49974	ARMC5	1.414213562373095	2.449489742783178
BruLib76172	ZNF664-FAM101A	1.414213562373095	0.0
BruLib76371	C5orf67	15.556349186104043	0.0
BruLib8768	HOXD9	5.65685424949238	2.449489742783178
BruLib49612	VTCN1	169.70562748477138	17.146428199482244
BruLib76277	LOC100996693	52.32590180780451	2834.0596324001367
BruLib14428	PON3	12.727922061357855	7.348469228349534
BruLib66359	ZDHHC20	4.242640687119285	2.449489742783178
BruLib7481	GPM6A	217.7888886054566	7.348469228349534
BruLib62575	BTLA	2.82842712474619	4.898979485566356
BruLib69851	MAGEB5	79.19595949289331	4.898979485566356
BruLib75119	SIGLEC14	4.242640687119285	2.449489742783178
BruLib52706	TM2D1	22.62741699796952	7.348469228349534
BruLib27394	CTDSPL	9.899494936611664	4.898979485566356
BruLib24449	MMP20	268.700576850888	2.449489742783178
BruLib45545	PNMAL2	2.82842712474619	7.348469228349534
BruLib69804	ZNF81	127.27922061357854	2.449489742783178
BruLib32176	SIK2	2.82842712474619	2.449489742783178
BruLib7878	GSTA2	1.414213562373095	2.449489742783178
BruLib12542	NFKB2	1.414213562373095	0.0
BruLib27404	KLRG1	97.58073580374355	95.53009996854394
BruLib73246	OR10C1	128.69343417595164	4.898979485566356
BruLib25837	SLK	1.414213562373095	4.898979485566356
BruLib25229	BCAR1	149.90663761154806	0.0
BruLib26330	SNAP91	45.25483399593904	17.146428199482244
BruLib74894	PLIN4	4.242640687119285	0.0
BruLib48219	PCDH20	197.98989873223329	2.449489742783178
BruLib62899	CCDC167	486.48946545634465	19.595917942265423
BruLib36551	ANKRD11	203.64675298172568	4.898979485566356
BruLib61696	SLC35G3	1.414213562373095	2.449489742783178
BruLib49300	ABHD8	267.28636328851496	2.449489742783178
BruLib11021	MAGEA8	104.65180361560903	2.449489742783178
BruLib64626	C1orf86	55.154328932550705	9.797958971132712
BruLib3894	CRHR2	66.46803743153546	0.0
BruLib15383	PTK2	107.48023074035521	2.449489742783178
BruLib10165	KIF5B	87.68124086713189	2.449489742783178
BruLib28442	TM9SF1	1.414213562373095	2.449489742783178
BruLib6627	FUCA1	134.350288425444	2.449489742783178
BruLib28581	MAB21L2	28.2842712474619	4.898979485566356
BruLib69737	MACC1	278.6000717874997	24.49489742783178
BruLib61082	R3HDML	121.62236636408616	0.0
BruLib8665	HOXA11	1.414213562373095	0.0
BruLib10306	KRT1	9.899494936611664	0.0
BruLib57483	GBP5	8.48528137423857	2.449489742783178
BruLib39036	IL23A	130.10764773832474	0.0
BruLib47454	XYLT2	1.414213562373095	0.0
BruLib35287	OR1J2	18.384776310850235	2.449489742783178
BruLib63378	CCDC122	1.414213562373095	4.898979485566356
BruLib64339	CYS1	5.65685424949238	2.449489742783178
BruLib18824	HNF1A	2.82842712474619	2.449489742783178
BruLib45813	TAOK1	155.56349186104043	150018.99929675573
BruLib35840	GPR162	8.48528137423857	2.449489742783178
BruLib61762	STARD6	118.79393923933998	26.944387170614956
BruLib24267	CCPG1	2.82842712474619	2.449489742783178
BruLib38667	EIF3L	2.82842712474619	2.449489742783178
BruLib28332	APPBP2	18.384776310850235	0.0
BruLib44032	PCDHA6	62.22539674441617	90.63112048297758
BruLib18511	ABCC8	1.414213562373095	0.0
BruLib15112	PSG3	9.899494936611664	2.449489742783178
BruLib51880	OR2B2	7.071067811865475	12.24744871391589
BruLib7940	GTF2E2	271.5290039756342	107.77754868245982
BruLib54726	TMEM141	97.58073580374355	9.797958971132712
BruLib40437	SLC6A20	1.414213562373095	0.0
BruLib14315	UBL3	57.98275605729689	0.0
BruLib26638	THOC1	12.727922061357855	2.449489742783178
BruLib2257	CAMK2B	316.78383797157323	0.0
BruLib63937	UGT3A2	59.39696961966999	0.0
BruLib50078	ZMYM1	578.4133470105958	279.2418306772823
BruLib2492	CCND2	1.414213562373095	0.0
BruLib65456	OR9I1	53.740115370177605	2.449489742783178
BruLib10030	KCNJ2	1.414213562373095	4.898979485566356
BruLib29435	PROKR1	35.35533905932737	26.944387170614956
BruLib76530	Non-Targeting Control	111.7228714274745	4.898979485566356
BruLib7276	GM2A	1.414213562373095	0.0
BruLib9492	IL11RA	110.30865786510141	891.6142663730767
BruLib15353	PTGIS	31.112698372208087	17.146428199482244
BruLib43837	NXF3	59.39696961966999	7.348469228349534
BruLib30833	TWF2	77.78174593052022	2.449489742783178
BruLib46038	VPS18	2.82842712474619	29.393876913398135
BruLib4408	CYP4A11	18.384776310850235	4.898979485566356
BruLib4101	NCAN	326.6833329081849	41.641325627314025
BruLib29777	LILRB5	19.798989873223327	0.0
BruLib28493	IFI44	117.37972567696688	34.29285639896449
BruLib54955	ITPRIP	106.06601717798212	7.348469228349534
BruLib74682	TSPY4	100.40916292848974	2.449489742783178
BruLib33576	POTEH	125.86500705120545	0.0
