id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
NETO1	3	0.18203	0.2883	0.924693	4873	2	-0.98997	0.91368	0.91376	0.97872	16464	0	-0.98997
SLC6A1	3	0.18203	0.2883	0.924693	4874	2	-0.56134	0.68195	0.68195	0.923281	12011	0	-0.56134
CT47A12	3	0.18203	0.2883	0.924693	4875	2	-1.5716	0.91368	0.91376	0.97872	16895	0	-1.5716
MSR1	3	0.18203	0.2883	0.924693	4876	2	-0.98997	0.91368	0.91376	0.97872	16833	0	-0.98997
LIPF	3	0.18203	0.2883	0.924693	4877	2	-1.5716	0.42546	0.42559	0.923281	7625	0	-1.5716
AMFR	3	0.18203	0.2883	0.924693	4878	2	-0.56134	0.28159	0.2813	0.915138	5050	0	-0.56134
IL31RA	3	0.18203	0.2883	0.924693	4879	2	-0.56134	0.68195	0.68195	0.923281	11104	0	-0.56134
KIAA0226	3	0.18203	0.2883	0.924693	4880	2	-1.558	0.024267	0.032091	0.915138	601	1	-1.558
DESI2	3	0.18203	0.2883	0.924693	4881	2	-1.5716	0.91368	0.91376	0.97872	16966	0	-1.5716
C1orf210	3	0.18203	0.2883	0.924693	4882	2	-0.56134	0.68195	0.68195	0.923281	11365	0	-0.56134
SPRYD4	3	0.18203	0.2883	0.924693	4883	2	-0.98997	0.91368	0.91376	0.97872	16985	0	-0.98997
TMEFF1	3	0.18203	0.2883	0.924693	4884	2	-0.56134	0.68195	0.68195	0.923281	13319	0	-0.56134
VANGL1	3	0.18203	0.2883	0.924693	4885	2	-0.56134	0.42546	0.42559	0.923281	7408	0	-0.56134
CHST10	3	0.18203	0.2883	0.924693	4886	2	-1.5716	0.91368	0.91376	0.97872	17215	0	-1.5716
PTPN12	3	0.18203	0.2883	0.924693	4887	2	-0.98997	0.91368	0.91376	0.97872	16646	0	-0.98997
PRTG	3	0.18203	0.2883	0.924693	4888	2	-0.56134	0.39818	0.39815	0.923281	7358	0	-0.56134
ZNF10	3	0.18203	0.2883	0.924693	4889	2	-1.5716	0.28159	0.2813	0.915138	4350	0	-1.5716
GIT1	3	0.18203	0.2883	0.924693	4890	2	-1.5716	0.91368	0.91376	0.97872	16911	0	-1.5716
SUV39H2	3	0.18203	0.2883	0.924693	4891	2	-0.98997	0.91368	0.91376	0.97872	16575	0	-0.98997
CFTR	3	0.18203	0.2883	0.924693	4892	2	-0.56134	0.68195	0.68195	0.923281	13434	0	-0.56134
TPP1	3	0.18203	0.2883	0.924693	4893	2	-1.5716	0.28159	0.2813	0.915138	4837	0	-1.5716
CDH3	3	0.18203	0.2883	0.924693	4894	2	-0.56134	0.28159	0.2813	0.915138	4519	0	-0.56134
ERVV-1	3	0.18203	0.2883	0.924693	4895	2	-1.558	0.28159	0.2813	0.915138	5086	0	-1.558
ZNF699	3	0.18203	0.2883	0.924693	4896	2	-0.56134	0.28159	0.2813	0.915138	4402	0	-0.56134
SPATA32	3	0.18203	0.2883	0.924693	4897	2	-1.5716	0.42546	0.42559	0.923281	7610	0	-1.5716
CCDC36	3	0.18203	0.2883	0.924693	4898	2	-0.56134	0.68195	0.68195	0.923281	11270	0	-0.56134
GATA6	3	0.18203	0.2883	0.924693	4899	2	-0.56134	0.28159	0.2813	0.915138	4742	0	-0.56134
OLIG2	3	0.18203	0.2883	0.924693	4900	2	-1.5716	0.68195	0.68195	0.923281	12074	0	-1.5716
HCRT	3	0.18203	0.2883	0.924693	4901	2	-0.56134	0.68195	0.68195	0.923281	12117	0	-0.56134
SLC25A35	3	0.18203	0.2883	0.924693	4902	2	-0.56134	0.68195	0.68195	0.923281	11049	0	-0.56134
B3GALT6	3	0.18203	0.2883	0.924693	4903	2	-0.98997	0.91368	0.91376	0.97872	17179	0	-0.98997
FUOM	3	0.18203	0.2883	0.924693	4904	2	-1.5716	0.91368	0.91376	0.97872	17102	0	-1.5716
GGH	3	0.18203	0.2883	0.924693	4905	2	-0.56134	0.28159	0.2813	0.915138	4229	0	-0.56134
ANO9	3	0.18203	0.2883	0.924693	4906	2	-1.5716	0.68195	0.68195	0.923281	13501	0	-1.5716
RNF220	3	0.18203	0.2883	0.924693	4907	2	-0.56134	0.68195	0.68195	0.923281	12106	0	-0.56134
DNAH2	3	0.18203	0.2883	0.924693	4908	2	-0.56134	0.68195	0.68195	0.923281	11135	0	-0.56134
HNRNPR	3	0.18203	0.2883	0.924693	4909	2	-0.98997	0.91368	0.91376	0.97872	16968	0	-0.98997
CAMK2G	3	0.18203	0.2883	0.924693	4910	2	-1.5716	0.91368	0.91376	0.97872	16752	0	-1.5716
TRIM61	3	0.18203	0.2883	0.924693	4911	2	-0.98997	0.91368	0.91376	0.97872	16682	0	-0.98997
PCDH7	3	0.18203	0.2883	0.924693	4912	2	-1.558	0.13107	0.13122	0.915138	2412	1	-1.558
CD163	3	0.18203	0.2883	0.924693	4913	2	-1.558	0.68195	0.68195	0.923281	12439	0	-1.558
HTR1A	3	0.18203	0.2883	0.924693	4914	2	-0.56134	0.28159	0.2813	0.915138	4010	0	-0.56134
ARNTL	3	0.18203	0.2883	0.924693	4915	2	-1.5716	0.13107	0.13122	0.915138	2520	1	-1.5716
ABCE1	3	0.18203	0.2883	0.924693	4916	2	-0.56134	0.28159	0.2813	0.915138	4877	0	-0.56134
TMPRSS11F	3	0.18203	0.2883	0.924693	4917	2	-1.5716	0.68195	0.68195	0.923281	11246	0	-1.5716
DENND2A	3	0.18203	0.2883	0.924693	4918	2	-0.56134	0.68195	0.68195	0.923281	12584	0	-0.56134
C1orf100	3	0.18203	0.2883	0.924693	4919	2	-1.5716	0.68195	0.68195	0.923281	11919	0	-1.5716
KCNQ5	3	0.18203	0.2883	0.924693	4920	2	-1.5716	0.28159	0.2813	0.915138	5102	0	-1.5716
GCLM	3	0.18203	0.2883	0.924693	4921	2	-1.5716	0.68195	0.68195	0.923281	11143	0	-1.5716
RPS3A	3	0.18203	0.2883	0.924693	4922	2	-0.56134	0.38681	0.38682	0.923281	7290	0	-0.56134
ZNF275	3	0.18203	0.2883	0.924693	4923	2	-1.5716	0.68195	0.68195	0.923281	11540	0	-1.5716
HLX	3	0.18203	0.2883	0.924693	4924	2	-0.98997	0.91368	0.91376	0.97872	16965	0	-0.98997
ATP6V1G1	3	0.18203	0.2883	0.924693	4925	2	-1.5716	0.91368	0.91376	0.97872	16589	0	-1.5716
COL4A2	3	0.18203	0.2883	0.924693	4926	2	-1.5716	0.68195	0.68195	0.923281	13485	0	-1.5716
LIG4	3	0.18203	0.2883	0.924693	4927	2	-0.56134	0.68195	0.68195	0.923281	11064	0	-0.56134
CDR1	3	0.18203	0.2883	0.924693	4928	2	-1.5716	0.68195	0.68195	0.923281	13301	0	-1.5716
TMEM45A	3	0.18203	0.2883	0.924693	4929	2	-0.56134	0.42546	0.42559	0.923281	7509	0	-0.56134
C6orf99	3	0.18203	0.2883	0.924693	4930	2	-1.5716	0.28159	0.2813	0.915138	4739	0	-1.5716
ZNF107	3	0.18203	0.2883	0.924693	4931	2	-0.56134	0.68195	0.68195	0.923281	12001	0	-0.56134
NWD1	3	0.18203	0.2883	0.924693	4932	2	-1.5716	0.68195	0.68195	0.923281	13023	0	-1.5716
C20orf197	3	0.18203	0.2883	0.924693	4933	2	-1.5716	0.28159	0.2813	0.915138	5164	0	-1.5716
SH2D1A	3	0.18203	0.2883	0.924693	4934	2	-0.56134	0.28159	0.2813	0.915138	4842	0	-0.56134
MAN2B2	3	0.18203	0.2883	0.924693	4935	2	-0.56134	0.68195	0.68195	0.923281	12495	0	-0.56134
RNF217	3	0.18203	0.2883	0.924693	4936	2	-0.98997	0.91368	0.91376	0.97872	17203	0	-0.98997
ROM1	3	0.18203	0.2883	0.924693	4937	2	-1.2956	0.91368	0.91376	0.97872	16631	0	-1.2956
ZMAT5	3	0.18203	0.2883	0.924693	4938	2	-0.98997	0.91368	0.91376	0.97872	17008	0	-0.98997
RARA	3	0.18203	0.2883	0.924693	4939	2	-0.56134	0.68195	0.68195	0.923281	12753	0	-0.56134
TTC39C	3	0.18203	0.2883	0.924693	4940	2	-0.98997	0.91368	0.91376	0.97872	17207	0	-0.98997
FEZ1	3	0.18203	0.2883	0.924693	4941	2	-0.56134	0.68195	0.68195	0.923281	12996	0	-0.56134
NUPL1	3	0.18203	0.2883	0.924693	4942	2	-1.5716	0.91368	0.91376	0.97872	16537	0	-1.5716
BCL9	3	0.18203	0.2883	0.924693	4943	2	-1.5716	0.91368	0.91376	0.97872	16924	0	-1.5716
CUL7	3	0.18203	0.2883	0.924693	4944	2	-0.56134	0.68195	0.68195	0.923281	11606	0	-0.56134
MOV10	3	0.18203	0.2883	0.924693	4945	2	-0.56134	0.68195	0.68195	0.923281	12175	0	-0.56134
SLC26A9	3	0.18203	0.2883	0.924693	4946	2	-1.5716	0.68195	0.68195	0.923281	13458	0	-1.5716
PFKFB3	3	0.18203	0.2883	0.924693	4947	2	-1.5716	0.68195	0.68195	0.923281	12146	0	-1.5716
KRTAP9-3	3	0.18203	0.2883	0.924693	4948	2	-1.2956	0.68195	0.68195	0.923281	11113	0	-1.2956
ZNF345	3	0.18203	0.2883	0.924693	4949	2	-0.98997	0.91368	0.91376	0.97872	16940	0	-0.98997
H2AFY2	3	0.18203	0.2883	0.924693	4950	2	-0.56134	0.68195	0.68195	0.923281	11617	0	-0.56134
CLDN22	3	0.18203	0.2883	0.924693	4951	2	-1.2956	0.91368	0.91376	0.97872	17157	0	-1.2956
PABPN1L	3	0.18203	0.2883	0.924693	4952	2	-1.2956	0.039024	0.045316	0.915138	825	1	-1.2956
METTL13	3	0.18203	0.2883	0.924693	4953	2	-0.56134	0.68195	0.68195	0.923281	11001	0	-0.56134
NLGN2	3	0.18203	0.2883	0.924693	4954	2	-1.2956	0.68195	0.68195	0.923281	13276	0	-1.2956
TUBA8	3	0.18203	0.2883	0.924693	4955	2	-1.5716	0.91368	0.91376	0.97872	17162	0	-1.5716
SLC17A7	3	0.18203	0.2883	0.924693	4956	2	-1.5716	0.91368	0.91376	0.97872	16687	0	-1.5716
KCNN2	3	0.18203	0.2883	0.924693	4957	2	-1.5716	0.68195	0.68195	0.923281	10953	0	-1.5716
TNFAIP8L2-SCNM1	3	0.18203	0.2883	0.924693	4958	2	-0.98997	0.91368	0.91376	0.97872	17192	0	-0.98997
KLK3	3	0.18203	0.2883	0.924693	4959	2	-0.56134	0.28159	0.2813	0.915138	4725	0	-0.56134
VSIG10L	3	0.18203	0.2883	0.924693	4960	2	-0.56134	0.13107	0.13122	0.915138	2182	1	-0.56134
FYCO1	3	0.18203	0.2883	0.924693	4961	2	-1.5716	0.42546	0.42559	0.923281	7536	0	-1.5716
RGAG4	3	0.18203	0.2883	0.924693	4962	2	-1.5716	0.68195	0.68195	0.923281	11662	0	-1.5716
RPS27	3	0.18203	0.2883	0.924693	4963	2	-1.5716	0.37818	0.37807	0.923281	7220	0	-1.5716
PEX10	3	0.18203	0.2883	0.924693	4964	2	-0.56134	0.68195	0.68195	0.923281	11493	0	-0.56134
KDM5A	3	0.18203	0.2883	0.924693	4965	2	-1.5716	0.28159	0.2813	0.915138	4154	0	-1.5716
DDO	3	0.18203	0.2883	0.924693	4966	2	-1.5716	0.68195	0.68195	0.923281	12832	0	-1.5716
TNRC6C	3	0.18203	0.2883	0.924693	4967	2	-0.98997	0.91368	0.91376	0.97872	16463	0	-0.98997
DCLRE1C	3	0.18203	0.2883	0.924693	4968	2	-1.5716	0.68195	0.68195	0.923281	11225	0	-1.5716
EML1	3	0.18203	0.2883	0.924693	4969	2	-0.56134	0.0062975	0.012103	0.866069	233	1	-0.56134
NME9	3	0.18203	0.2883	0.924693	4970	2	-0.56134	0.28159	0.2813	0.915138	5140	0	-0.56134
AGRP	3	0.18203	0.2883	0.924693	4971	2	-0.56134	0.42546	0.42559	0.923281	7410	0	-0.56134
FRAS1	3	0.18203	0.2883	0.924693	4972	2	-1.5716	0.91368	0.91376	0.97872	17065	0	-1.5716
CCDC39	3	0.18203	0.2883	0.924693	4973	2	-0.56134	0.28159	0.2813	0.915138	5193	0	-0.56134
CACNA1B	3	0.18203	0.2883	0.924693	4974	2	-1.5716	0.40068	0.4007	0.923281	7372	0	-1.5716
DHRS4L1	3	0.18203	0.2883	0.924693	4975	2	-0.56134	0.28159	0.2813	0.915138	4103	0	-0.56134
VDR	3	0.18203	0.2883	0.924693	4976	2	-0.56134	0.68195	0.68195	0.923281	13306	0	-0.56134
CD5	3	0.18203	0.2883	0.924693	4977	2	-1.5716	0.28159	0.2813	0.915138	4273	0	-1.5716
AQP7	3	0.18203	0.2883	0.924693	4978	2	-1.5716	0.91368	0.91376	0.97872	17074	0	-1.5716
THEG	3	0.18203	0.2883	0.924693	4979	2	-1.5716	0.42546	0.42559	0.923281	7568	0	-1.5716
AIFM1	3	0.18203	0.2883	0.924693	4980	2	-1.5716	0.91368	0.91376	0.97872	17163	0	-1.5716
ADRA2A	3	0.18203	0.2883	0.924693	4981	2	-0.56134	0.68195	0.68195	0.923281	11892	0	-0.56134
STK25	3	0.18203	0.2883	0.924693	4982	2	-0.56134	0.0071021	0.01357	0.901958	241	1	-0.56134
RPS10	3	0.18203	0.2883	0.924693	4983	2	-1.2956	0.91368	0.91376	0.97872	17172	0	-1.2956
DMTF1	3	0.18203	0.2883	0.924693	4984	2	-0.56134	0.13107	0.13122	0.915138	2283	1	-0.56134
RNF180	3	0.18203	0.2883	0.924693	4985	2	-0.56134	0.68195	0.68195	0.923281	11655	0	-0.56134
PATE4	3	0.18203	0.2883	0.924693	4986	2	-0.56134	0.17276	0.17234	0.915138	2968	0	-0.56134
DCP1A	3	0.18203	0.2883	0.924693	4987	2	-1.5716	0.68195	0.68195	0.923281	11242	0	-1.5716
NAT14	3	0.18203	0.2883	0.924693	4988	2	-0.56134	0.68195	0.68195	0.923281	12725	0	-0.56134
ZNF816-ZNF321P	3	0.18203	0.2883	0.924693	4989	2	-0.56134	0.68195	0.68195	0.923281	11437	0	-0.56134
SLC25A46	3	0.18203	0.2883	0.924693	4990	2	-1.5716	0.052013	0.057227	0.915138	1064	1	-1.5716
FBXO34	3	0.18203	0.2883	0.924693	4991	2	-1.5716	0.28159	0.2813	0.915138	4976	0	-1.5716
SHC4	3	0.18203	0.2883	0.924693	4992	2	-1.5716	0.13107	0.13122	0.915138	2401	1	-1.5716
ZNF536	3	0.18203	0.2883	0.924693	4993	2	-0.98997	0.91368	0.91376	0.97872	16810	0	-0.98997
KRTAP15-1	3	0.18203	0.2883	0.924693	4994	2	-1.5716	0.68195	0.68195	0.923281	11636	0	-1.5716
CLDN16	3	0.18203	0.2883	0.924693	4995	2	-1.2956	0.28159	0.2813	0.915138	4591	0	-1.2956
IRS2	3	0.18203	0.2883	0.924693	4996	2	-0.56134	0.91368	0.91376	0.97872	17061	0	-0.56134
ATG101	3	0.18203	0.2883	0.924693	4997	2	-0.56134	0.68195	0.68195	0.923281	11181	0	-0.56134
RSPO1	3	0.18203	0.2883	0.924693	4998	2	-1.5716	0.28159	0.2813	0.915138	5070	0	-1.5716
CNOT6	3	0.18203	0.2883	0.924693	4999	2	-1.5716	0.91368	0.91376	0.97872	17010	0	-1.5716
SLC2A6	3	0.18203	0.2883	0.924693	5000	2	-0.56134	0.043226	0.049123	0.915138	879	1	-0.56134
PPM1D	3	0.18203	0.2883	0.924693	5001	2	-1.5716	0.68195	0.68195	0.923281	13010	0	-1.5716
RPS6KA5	3	0.18203	0.2883	0.924693	5002	2	-0.98997	0.91368	0.91376	0.97872	17151	0	-0.98997
C9orf156	3	0.18203	0.2883	0.924693	5003	2	-0.98997	0.91368	0.91376	0.97872	16841	0	-0.98997
PPP1R12A	3	0.18203	0.2883	0.924693	5004	2	-1.5716	0.68195	0.68195	0.923281	12484	0	-1.5716
NDUFAF6	3	0.18203	0.2883	0.924693	5005	2	-0.56134	0.68195	0.68195	0.923281	11858	0	-0.56134
TPD52L2	3	0.18203	0.2883	0.924693	5006	2	-0.98997	0.91368	0.91376	0.97872	17127	0	-0.98997
NPAS2	3	0.18203	0.2883	0.924693	5007	2	-0.56134	0.68195	0.68195	0.923281	10987	0	-0.56134
FAM167A	3	0.18203	0.2883	0.924693	5008	2	-1.5716	0.28159	0.2813	0.915138	4760	0	-1.5716
DNTTIP1	3	0.18203	0.2883	0.924693	5009	2	-0.56134	0.28159	0.2813	0.915138	4503	0	-0.56134
ASB7	3	0.18203	0.2883	0.924693	5010	2	-0.56134	0.68195	0.68195	0.923281	12569	0	-0.56134
IFNA14	3	0.18203	0.2883	0.924693	5011	2	-0.98997	0.91368	0.91376	0.97872	16672	0	-0.98997
KLK12	3	0.18203	0.2883	0.924693	5012	2	-1.5716	0.68195	0.68195	0.923281	11522	0	-1.5716
PGBD3	3	0.18203	0.2883	0.924693	5013	2	-1.5716	0.91368	0.91376	0.97872	16927	0	-1.5716
ZNF280C	3	0.18203	0.2883	0.924693	5014	2	-1.5716	0.91368	0.91376	0.97872	17093	0	-1.5716
MSRB1	3	0.18203	0.2883	0.924693	5015	2	-1.5716	0.28159	0.2813	0.915138	4820	0	-1.5716
NBEAL2	3	0.18203	0.2883	0.924693	5016	2	-0.56134	0.68195	0.68195	0.923281	13158	0	-0.56134
CACNA1S	3	0.18203	0.2883	0.924693	5017	2	-0.98997	0.91368	0.91376	0.97872	16989	0	-0.98997
TTC16	3	0.18203	0.2883	0.924693	5018	2	-1.5716	0.28159	0.2813	0.915138	4240	0	-1.5716
KCNA5	3	0.18203	0.2883	0.924693	5019	2	-0.98997	0.91368	0.91376	0.97872	16998	0	-0.98997
CCRL2	3	0.18203	0.2883	0.924693	5020	2	-1.5716	0.68195	0.68195	0.923281	12055	0	-1.5716
MRGPRD	3	0.18203	0.2883	0.924693	5021	2	-1.5716	0.91368	0.91376	0.97872	16616	0	-1.5716
DMXL1	3	0.18203	0.2883	0.924693	5022	2	-0.56134	0.28159	0.2813	0.915138	5066	0	-0.56134
SMCR8	3	0.18203	0.2883	0.924693	5023	2	-1.5716	0.91368	0.91376	0.97872	16860	0	-1.5716
TUBG1	3	0.18203	0.2883	0.924693	5024	2	-1.5716	0.91368	0.91376	0.97872	16633	0	-1.5716
CRABP2	3	0.18203	0.2883	0.924693	5025	2	-0.98997	0.91368	0.91376	0.97872	16486	0	-0.98997
RAP2A	3	0.18203	0.2883	0.924693	5026	2	-0.56134	0.68195	0.68195	0.923281	11927	0	-0.56134
RAB22A	3	0.18203	0.2883	0.924693	5027	2	-1.5716	0.16509	0.16462	0.915138	2588	1	-1.5716
SLC27A4	3	0.18203	0.2883	0.924693	5028	2	-0.98997	0.91368	0.91376	0.97872	17213	0	-0.98997
INMT	3	0.18203	0.2883	0.924693	5029	2	-0.56134	0.68195	0.68195	0.923281	11305	0	-0.56134
RNF214	3	0.18203	0.2883	0.924693	5030	2	-1.5716	0.91368	0.91376	0.97872	16785	0	-1.5716
COIL	3	0.18203	0.2883	0.924693	5031	2	-1.5716	0.28159	0.2813	0.915138	4152	0	-1.5716
BTN3A3	3	0.18203	0.2883	0.924693	5032	2	-1.5716	0.68195	0.68195	0.923281	11316	0	-1.5716
ADGRG7	3	0.18203	0.2883	0.924693	5033	2	-1.5716	0.68195	0.68195	0.923281	13119	0	-1.5716
BGLAP	3	0.18203	0.2883	0.924693	5034	2	-1.5716	0.68195	0.68195	0.923281	11102	0	-1.5716
FRK	3	0.18203	0.2883	0.924693	5035	2	-1.5716	0.039024	0.045316	0.915138	816	1	-1.5716
PPP4R1	3	0.18203	0.2883	0.924693	5036	2	-0.56134	0.28159	0.2813	0.915138	4253	0	-0.56134
TNNC1	3	0.18203	0.2883	0.924693	5037	2	-0.56134	0.68195	0.68195	0.923281	11052	0	-0.56134
FAM71E2	3	0.18203	0.2883	0.924693	5038	2	-0.98997	0.91368	0.91376	0.97872	16982	0	-0.98997
JOSD2	3	0.18203	0.2883	0.924693	5039	2	-1.5716	0.13107	0.13122	0.915138	2256	1	-1.5716
RAD21	3	0.18203	0.2883	0.924693	5040	2	-0.98997	0.91368	0.91376	0.97872	16431	0	-0.98997
TEX30	3	0.18203	0.2883	0.924693	5041	2	-1.5716	0.049731	0.055137	0.915138	1019	1	-1.5716
GLIS2	3	0.18203	0.2883	0.924693	5042	2	-1.5716	0.68195	0.68195	0.923281	11832	0	-1.5716
SOX9	3	0.18203	0.2883	0.924693	5043	2	-1.5716	0.91368	0.91376	0.97872	16474	0	-1.5716
C7orf43	3	0.18203	0.2883	0.924693	5044	2	-0.98997	0.91368	0.91376	0.97872	17214	0	-0.98997
SMCO2	3	0.18203	0.2883	0.924693	5045	2	-0.56134	0.68195	0.68195	0.923281	12896	0	-0.56134
COPS7A	3	0.18203	0.2883	0.924693	5046	2	-1.5716	0.91368	0.91376	0.97872	16550	0	-1.5716
ADRB3	3	0.18203	0.2883	0.924693	5047	2	-1.5716	0.91368	0.91376	0.97872	16573	0	-1.5716
CKMT1A	3	0.18203	0.2883	0.924693	5048	2	-0.56134	0.28159	0.2813	0.915138	4580	0	-0.56134
KLHDC10	3	0.18203	0.2883	0.924693	5049	2	-0.56134	0.68195	0.68195	0.923281	10980	0	-0.56134
CCNB3	3	0.18203	0.2883	0.924693	5050	2	-0.56134	0.28159	0.2813	0.915138	4943	0	-0.56134
OR4A15	3	0.18203	0.2883	0.924693	5051	2	-1.5716	0.68195	0.68195	0.923281	12271	0	-1.5716
IL16	3	0.18203	0.2883	0.924693	5052	2	-1.5716	0.91368	0.91376	0.97872	17095	0	-1.5716
ZFAND3	3	0.18203	0.2883	0.924693	5053	2	-0.56134	0.13107	0.13122	0.915138	2419	1	-0.56134
IGFLR1	3	0.18203	0.2883	0.924693	5054	2	-1.5716	0.68195	0.68195	0.923281	12912	0	-1.5716
GJD2	3	0.18203	0.2883	0.924693	5055	2	-0.56134	0.68195	0.68195	0.923281	11815	0	-0.56134
XCR1	3	0.18203	0.2883	0.924693	5056	2	-1.5716	0.68195	0.68195	0.923281	11221	0	-1.5716
LANCL1	3	0.18203	0.2883	0.924693	5057	2	-1.5716	0.13107	0.13122	0.915138	2448	1	-1.5716
SPDYE3	3	0.18203	0.2883	0.924693	5058	2	-0.56134	0.38681	0.38682	0.923281	7320	0	-0.56134
FMO4	3	0.18203	0.2883	0.924693	5059	2	-0.56134	0.68195	0.68195	0.923281	11582	0	-0.56134
PCMT1	3	0.18203	0.2883	0.924693	5060	2	-0.56134	0.68195	0.68195	0.923281	12565	0	-0.56134
APOA1BP	3	0.18203	0.2883	0.924693	5061	2	-0.56134	0.68195	0.68195	0.923281	11488	0	-0.56134
HOXD4	3	0.18203	0.2883	0.924693	5062	2	-0.56134	0.28159	0.2813	0.915138	4088	0	-0.56134
VPREB1	3	0.18203	0.2883	0.924693	5063	2	-1.5716	0.68195	0.68195	0.923281	11609	0	-1.5716
SLC16A1	3	0.18203	0.2883	0.924693	5064	2	-1.5716	0.91368	0.91376	0.97872	17101	0	-1.5716
RTTN	3	0.18203	0.2883	0.924693	5065	2	-1.5716	0.28159	0.2813	0.915138	4889	0	-1.5716
TTC7B	3	0.18203	0.2883	0.924693	5066	2	-1.5716	0.68195	0.68195	0.923281	12094	0	-1.5716
OR4D11	3	0.18203	0.2883	0.924693	5067	2	-1.5716	0.28159	0.2813	0.915138	4602	0	-1.5716
CDC25A	3	0.18203	0.2883	0.924693	5068	2	-1.5716	0.68195	0.68195	0.923281	12419	0	-1.5716
LOC158434	3	0.18203	0.2883	0.924693	5069	2	-0.56134	0.68195	0.68195	0.923281	13266	0	-0.56134
PABPC3	3	0.18203	0.2883	0.924693	5070	2	-1.5716	0.91368	0.91376	0.97872	16877	0	-1.5716
FGFR3	3	0.18203	0.2883	0.924693	5071	2	-1.5716	0.68195	0.68195	0.923281	13222	0	-1.5716
SDF2	3	0.18203	0.2883	0.924693	5072	2	-0.98997	0.91368	0.91376	0.97872	17007	0	-0.98997
UCP2	3	0.18203	0.2883	0.924693	5073	2	-1.5716	0.28159	0.2813	0.915138	4270	0	-1.5716
SF3A1	3	0.18203	0.2883	0.924693	5074	2	-1.5716	0.91368	0.91376	0.97872	17183	0	-1.5716
COA4	3	0.18203	0.2883	0.924693	5075	2	-1.5716	0.28159	0.2813	0.915138	4064	0	-1.5716
CD274	3	0.18203	0.2883	0.924693	5076	2	-1.5716	0.91368	0.91376	0.97872	16823	0	-1.5716
MYOCD	3	0.18203	0.2883	0.924693	5077	2	-1.5716	0.68195	0.68195	0.923281	12715	0	-1.5716
SHROOM3	3	0.18203	0.2883	0.924693	5078	2	-0.56134	0.68195	0.68195	0.923281	12211	0	-0.56134
EEF1G	3	0.18203	0.2883	0.924693	5079	2	-0.56134	0.28159	0.2813	0.915138	4460	0	-0.56134
CCDC167	3	0.18203	0.2883	0.924693	5080	2	-1.5716	0.91368	0.91376	0.97872	16670	0	-1.5716
SUGCT	3	0.18203	0.2883	0.924693	5081	2	-1.5716	0.68195	0.68195	0.923281	12623	0	-1.5716
ITGBL1	3	0.18203	0.2883	0.924693	5082	2	-0.56134	0.13107	0.13122	0.915138	2478	1	-0.56134
GABPB2	3	0.18203	0.2883	0.924693	5083	2	-1.5716	0.91368	0.91376	0.97872	17001	0	-1.5716
CDK16	3	0.18203	0.2883	0.924693	5084	2	-1.5716	0.91368	0.91376	0.97872	16899	0	-1.5716
KRTAP16-1	3	0.18203	0.2883	0.924693	5085	2	-1.5716	0.91368	0.91376	0.97872	16678	0	-1.5716
RASSF5	3	0.18203	0.2883	0.924693	5086	2	-1.5716	0.68195	0.68195	0.923281	11748	0	-1.5716
CAPZA3	3	0.18203	0.2883	0.924693	5087	2	-0.56134	0.68195	0.68195	0.923281	12620	0	-0.56134
MPI	3	0.18203	0.2883	0.924693	5088	2	-1.5716	0.68195	0.68195	0.923281	11830	0	-1.5716
CAND1	3	0.18203	0.2883	0.924693	5089	2	-0.98997	0.91368	0.91376	0.97872	17174	0	-0.98997
AASS	3	0.18203	0.2883	0.924693	5090	2	-1.5716	0.015617	0.024292	0.907913	434	1	-1.5716
TAS2R39	3	0.18203	0.2883	0.924693	5091	2	-0.56134	0.68195	0.68195	0.923281	13133	0	-0.56134
MRS2	3	0.18203	0.2883	0.924693	5092	2	-0.98997	0.91368	0.91376	0.97872	17009	0	-0.98997
SPRYD7	3	0.18203	0.2883	0.924693	5093	2	-1.5716	0.28159	0.2813	0.915138	4469	0	-1.5716
RS1	3	0.18203	0.2883	0.924693	5094	2	-1.5716	0.68195	0.68195	0.923281	12848	0	-1.5716
DNM1	3	0.18203	0.2883	0.924693	5095	2	-0.56134	0.13107	0.13122	0.915138	2218	1	-0.56134
IGFBP6	3	0.18203	0.2883	0.924693	5096	2	-0.98997	0.91368	0.91376	0.97872	16914	0	-0.98997
PTGDS	3	0.18203	0.2883	0.924693	5097	2	-1.5716	0.68195	0.68195	0.923281	11208	0	-1.5716
SDHD	3	0.18203	0.2883	0.924693	5098	2	-1.5716	0.91368	0.91376	0.97872	17193	0	-1.5716
ZNF334	3	0.18203	0.2883	0.924693	5099	2	-1.5716	0.28159	0.2813	0.915138	5090	0	-1.5716
GANAB	3	0.18203	0.2883	0.924693	5100	2	-1.5716	0.08595	0.088512	0.915138	1424	1	-1.5716
HES1	3	0.18203	0.2883	0.924693	5101	2	-0.56134	0.68195	0.68195	0.923281	12166	0	-0.56134
SLA2	3	0.18203	0.2883	0.924693	5102	2	-0.56134	0.13107	0.13122	0.915138	2455	1	-0.56134
VPS29	3	0.18203	0.2883	0.924693	5103	2	-0.56134	0.68195	0.68195	0.923281	11148	0	-0.56134
SRC	3	0.18203	0.2883	0.924693	5104	2	-0.98997	0.91368	0.91376	0.97872	17062	0	-0.98997
